10785,JNL170423,30/03/23,Starcard,AMPOL FOODARY CONCORD,,92.5200,LITRE,1.7400,(160.98),(16.10),(177.08)
10785,1,0,7,8,5
10786,JNL170423,02/03/23,Starcard,EG AMPOL 91769 BURWOOD,,119.8100,LITRE,1.7400,(208.47),(20.85),(229.32)
10786,JNL170423,03/03/23,Starcard,EG AMPOL 91769 BURWOOD,,134.3800,LITRE,1.7400,(233.82),(23.38),(257.20)
10786,JNL170423,06/03/23,Starcard,EG AMPOL 91803 SILVERWATER,,56.7800,LITRE,1.7400,(98.80),(9.88),(108.68)
10786,JNL170423,08/03/23,Starcard,AMPOL FOODARY HOMEBUSH,,131.2700,LITRE,1.7400,(228.41),(22.84),(251.25)
10786,JNL170423,09/03/23,Starcard,AMPOL FOODARY GREENACRE,,72.7500,LITRE,1.7400,(126.59),(12.66),(139.25)
10786,JNL170423,09/03/23,Starcard,AMPOL FOODARY GREENACRE,,33.7700,LITRE,1.7000,(57.41),(5.74),(63.15)
10786,JNL170423,11/03/23,Starcard,AMPOL WOOLWORTHS METRO STRATHFIELD,,96.1600,LITRE,1.7400,(167.32),(16.73),(184.05)
10786,JNL170423,15/03/23,Starcard,EG AMPOL 91769 BURWOOD,,117.8500,LITRE,1.7400,(205.06),(20.51),(225.57)
10786,JNL170423,18/03/23,Starcard,AMPOL FOODARY HOMEBUSH,,148.1700,LITRE,1.7400,(257.82),(25.78),(283.60)
10786,JNL170423,21/03/23,Starcard,EG AMPOL 91769 BURWOOD,,119.8800,LITRE,1.7400,(208.59),(20.86),(229.45)
10786,JNL170423,23/03/23,Starcard,AMPOL FOODARY HOMEBUSH,,141.6600,LITRE,1.7400,(246.49),(24.65),(271.14)
10786,JNL170423,25/03/23,Starcard,AMPOL FOODARY HOMEBUSH,,120.4200,LITRE,1.7400,(209.53),(20.95),(230.48)
10786,JNL170423,29/03/23,Starcard,AMPOL FOODARY HOMEBUSH,,123.4500,LITRE,1.7400,(214.80),(21.48),(236.28)
10786,JNL170423,30/03/23,Starcard,AMPOL FOODARY GREENACRE,,213.7000,LITRE,1.7400,(371.84),(37.18),(409.02)
10786,JNL170423,30/03/23,Starcard,AMPOL FOODARY GREENACRE,,35.8200,LITRE,1.7000,(60.89),(6.09),(66.98)
10786,JNL170423,31/03/23,Starcard,AMPOL FOODARY GREENACRE,,33.9600,LITRE,1.7000,(57.73),(5.77),(63.50)
10786,JNL170423,31/03/23,Starcard,EG AMPOL 91803 SILVERWATER,,138.1100,LITRE,1.7400,(240.31),(24.03),(264.34)
10786,1,0,7,8,6
10787,JNL170423,01/03/23,Starcard,AMPOL FOODARY GREENACRE,,31.5300,LITRE,1.7000,(53.60),(5.36),(58.96)
10787,JNL170423,01/03/23,Starcard,AMPOL FOODARY GREENACRE,,101.5900,LITRE,1.7400,(176.77),(17.68),(194.45)
10787,JNL170423,02/03/23,Starcard,EG AMPOL 91769 BURWOOD,,133.1000,LITRE,1.7400,(231.59),(23.16),(254.75)
10787,JNL170423,06/03/23,Starcard,AMPOL FOODARY HOMEBUSH,,78.1700,LITRE,1.7400,(136.02),(13.60),(149.62)
10787,JNL170423,07/03/23,Starcard,EG AMPOL 91769 BURWOOD,,148.1300,LITRE,1.7400,(257.75),(25.78),(283.53)
10787,JNL170423,09/03/23,Starcard,AMPOL FOODARY HOMEBUSH,,135.1200,LITRE,1.7400,(235.11),(23.51),(258.62)
10787,JNL170423,15/03/23,Starcard,EG AMPOL 91996 GREENACRE,,111.2000,LITRE,1.7400,(193.49),(19.35),(212.84)
10787,JNL170423,17/03/23,Starcard,AMPOL FOODARY HOMEBUSH,,100.0300,LITRE,1.7400,(174.05),(17.41),(191.46)
10787,JNL170423,20/03/23,Starcard,AMPOL FOODARY HOMEBUSH,,130.2800,LITRE,1.7400,(226.69),(22.67),(249.36)
10787,JNL170423,21/03/23,Starcard,EG AMPOL 91769 BURWOOD,,83.9000,LITRE,1.7400,(145.99),(14.60),(160.59)
10787,JNL170423,24/03/23,Starcard,AMPOL FOODARY HOMEBUSH,,145.4300,LITRE,1.7400,(253.05),(25.31),(278.36)
10787,JNL170423,28/03/23,Starcard,AMPOL FOODARY HOMEBUSH,,170.9800,LITRE,1.7400,(297.51),(29.75),(327.26)
10787,JNL170423,29/03/23,Starcard,AMPOL WOOLWORTHS METROGO NORTHMEAD,,143.6600,LITRE,1.7400,(249.97),(25.00),(274.97)
10787,JNL170423,30/03/23,Starcard,AMPOL FOODARY GREENACRE,,110.4200,LITRE,1.7400,(192.13),(19.21),(211.34)
10787,JNL170423,30/03/23,Starcard,AMPOL FOODARY GREENACRE,,37.2500,LITRE,1.7000,(63.33),(6.33),(69.66)
10787,1,0,7,8,7
10789,JNL170423,01/03/23,Starcard,AMPOL GRETA,,101.1100,LITRE,1.7400,(175.93),(17.59),(193.52)
10789,JNL170423,02/03/23,Starcard,AMPOL HEXHAM DIESEL STOP,,209.6800,LITRE,1.7400,(364.84),(36.48),(401.32)
10789,JNL170423,08/03/23,Starcard,EG AMPOL 91432 ISLINGTON,,159.8600,LITRE,1.7400,(278.16),(27.82),(305.98)
10789,JNL170423,09/03/23,Starcard,AMPOL HEXHAM DIESEL STOP,,55.4000,LITRE,1.7400,(96.40),(9.64),(106.04)
10789,JNL170423,09/03/23,Starcard,AMPOL HEXHAM DIESEL STOP,,54.4800,LITRE,1.7000,(92.62),(9.26),(101.88)
10789,JNL170423,14/03/23,Starcard,AMPOL HEXHAM DIESEL STOP,,125.0100,LITRE,1.7400,(217.52),(21.75),(239.27)
10789,JNL170423,23/03/23,Starcard,EG AMPOL 91583 BELMONT,,165.1000,LITRE,1.7400,(287.27),(28.73),(316.00)
10789,JNL170423,27/03/23,Starcard,AMPOL HEXHAM DIESEL STOP,,50.0100,LITRE,1.7000,(85.02),(8.50),(93.52)
10789,JNL170423,27/03/23,Starcard,AMPOL HEXHAM DIESEL STOP,,66.4200,LITRE,1.7400,(115.57),(11.56),(127.13)
10789,JNL170423,28/03/23,Starcard,EG AMPOL 91432 ISLINGTON,,166.1100,LITRE,1.7400,(289.03),(28.90),(317.93)
10789,JNL170423,29/03/23,Starcard,AMPOL WOOLWORTHS METRO LAMBTON,,150.2100,LITRE,1.7400,(261.37),(26.14),(287.51)
10789,JNL170423,30/03/23,Starcard,AMPOL HEXHAM DIESEL STOP,,201.0200,LITRE,1.7400,(349.77),(34.98),(384.75)
